dms_orig,dms_dest,distance
321,42,724.3
321,49,503.0
321,50,2135.6
321,61,335.9
321,62,467.2
321,63,499.1
321,64,527.6
321,65,330.9
321,69,309.8
321,81,1013.2
321,89,920.9
321,91,3722.0
321,92,3676.0
321,99,3766.0
321,101,3512.4
321,109,3542.7
321,111,3395.0
321,121,3257.6
321,122,3543.6
321,123,3358.1
321,124,3290.1
321,129,3033.4
321,131,2890.3
321,132,3202.0
321,139,3025.5
321,151,4392.1
321,159,4299.3
321,160,774.0
321,171,2418.0
321,172,2295.2
321,179,2334.4
321,181,2513.7
321,182,2609.7
321,183,2675.4
321,189,2588.3
321,190,1989.5
321,201,1840.6
321,202,1653.5
321,209,1527.0
321,211,2669.7
321,212,2763.6
321,219,2707.0
321,221,2415.3
321,222,2261.1
321,223,2560.6
321,229,2281.8
321,230,3953.1
321,241,3427.3
321,242,3391.4
321,249,3497.0
321,251,3838.5
321,259,3693.1
321,261,2826.6
321,262,2615.5
321,269,2646.5
321,271,2046.2
321,279,2052.5
321,280,2454.0
321,291,1906.8
321,292,2213.8
321,299,2077.1
321,300,1181.9
321,311,1740.0
321,319,1452.1
321,321,0.0
321,329,278.3
321,331,3795.1
321,339,3771.0
321,341,3581.9
321,342,3563.0
321,350,957.1
321,361,3598.5
321,362,3204.9
321,363,3647.5
321,364,3302.0
321,369,3470.0
321,371,3148.0
321,372,3193.3
321,373,3314.9
321,379,3433.9
321,380,1685.1
321,391,2775.8
321,392,2979.8
321,393,2888.3
321,394,2771.2
321,399,2822.4
321,401,1680.4
321,402,1792.1
321,409,1649.2
321,411,1006.3
321,419,792.6
321,421,3496.0
321,422,3137.4
321,423,3501.0
321,429,3296.1
321,441,3810.1
321,451,3295.1
321,452,3038.6
321,459,3217.4
321,460,1533.4
321,471,2368.8
321,472,2609.7
321,473,2859.4
321,479,2460.6
321,481,1874.9
321,482,2175.8
321,483,2048.8
321,484,1812.9
321,485,1167.9
321,486,2080.0
321,487,1897.2
321,488,1845.8
321,489,1633.0
321,491,465.0
321,499,434.6
321,500,3688.8
321,511,3386.2
321,512,3489.4
321,513,3339.1
321,519,3201.8
321,531,1218.6
321,532,1080.1
321,539,1157.1
321,540,3091.3
321,551,2444.1
321,559,2324.7
321,560,944.7
329,11,2771.8
329,12,2805.2
329,19,2792.5
329,20,3535.3
329,41,859.6
329,42,990.2
329,49,739.4
329,50,2223.3
329,61,601.6
329,62,379.5
329,63,763.8
329,64,507.5
329,65,418.1
329,69,441.4
329,81,1032.6
329,89,969.3
329,91,3698.8
329,92,3655.7
329,99,3743.2
329,101,3514.7
329,109,3550.1
329,111,3403.1
329,121,3356.2
329,122,3664.7
329,123,3466.6
329,124,3407.0
329,129,3141.2
329,131,2964.7
329,132,3283.1
329,139,3109.8
329,151,4386.5
329,159,4315.6
329,160,527.9
329,171,2406.7
329,172,2324.1
329,179,2347.9
329,181,2507.1
329,182,2622.9
329,183,2670.2
329,189,2601.7
329,190,1972.4
329,201,1875.8
329,202,1716.1
329,209,1574.1
329,211,2701.4
329,212,2784.7
329,219,2745.0
329,221,2547.0
329,222,2408.9
329,223,2692.2
329,229,2411.8
329,230,3897.1
329,241,3430.9
329,242,3399.3
329,249,3508.3
329,251,3809.9
329,259,3664.6
329,261,2803.2
329,262,2588.0
329,269,2592.2
329,271,1982.5
329,279,1966.3
329,280,2557.2
329,291,1936.9
329,292,2247.9
329,299,2117.9
329,300,980.4
329,311,1734.5
329,319,1436.8
329,321,278.3
329,329,0.0
329,331,3758.5
329,339,3727.5
329,341,3571.4
329,342,3562.2
329,350,1130.2
329,361,3565.7
329,362,3177.6
329,363,3629.5
329,364,3270.4
329,369,3435.3
329,371,3196.9
329,372,3233.7
329,373,3354.5
329,379,3475.7
329,380,1557.7
329,391,2791.3
329,392,2968.6
329,393,2893.6
329,394,2777.9
329,399,2816.9
329,401,1780.1
329,402,1873.7
329,409,1748.5
329,411,745.3
329,419,523.2
329,421,3489.9
329,422,3133.9
329,423,3487.6
329,429,3284.8
329,441,3786.6
329,451,3363.5
329,452,3098.1
329,459,3280.6
329,460,1458.0
329,471,2442.9
329,472,2667.5
329,473,2909.6
329,479,2524.5
329,481,2044.3
329,482,2327.5
329,483,2243.6
329,484,1947.4
329,485,1381.2
329,486,2242.2
329,487,2100.4
329,488,2029.5
329,489,1799.4
329,491,374.0
329,499,501.5
329,500,3645.3
329,511,3408.4
329,512,3513.9
329,513,3350.1
329,519,3228.9
329,531,943.7
329,532,810.3
329,539,878.9
329,540,3107.7
329,551,2415.0
329,559,2271.4
329,560,847.6
331,11,1707.8
331,12,2012.5
331,19,1755.3
331,20,5382.0
331,41,3686.9
331,42,3719.7
331,49,3567.0
331,50,2027.5
331,61,3985.9
331,62,4136.8
331,63,4077.5
331,64,4263.7
331,65,4118.0
331,69,4104.7
331,81,2788.3
331,89,2896.0
331,91,184.7
331,92,235.3
331,99,178.7
331,101,551.0
331,109,594.8
331,111,664.5
331,121,1711.1
331,122,2016.7
331,123,1834.1
331,124,1938.0
331,129,1842.6
331,131,1530.3
331,132,1512.0
331,139,1585.7
331,151,8135.3
331,159,8074.3
331,160,3440.8
331,171,1391.4
331,172,1614.7
331,179,1527.6
331,181,1307.6
331,182,1281.0
331,183,1157.7
331,189,1300.5
331,190,1808.0
331,201,2032.9
331,202,2271.7
331,209,2340.6
331,211,1325.1
331,212,1192.2
331,219,1336.5
331,221,2232.4
331,222,2425.2
331,223,2190.6
331,229,2261.2
331,230,295.5
331,241,604.6
331,242,664.9
331,249,653.1
331,251,114.4
331,259,142.5
331,261,974.2
331,262,1180.5
331,269,1174.7
331,271,1784.4
331,279,1835.7
331,280,1968.3
331,291,1960.2
331,292,1703.9
331,299,1844.8
331,300,3006.7
331,311,2061.7
331,319,2343.3
331,321,3795.1
331,329,3758.5
331,331,0.0
331,339,93.2
331,341,383.9
331,342,496.3
331,350,3137.6
331,361,200.9
331,362,596.5
331,363,273.5
331,364,494.8
331,369,325.3
331,371,1180.1
331,372,1077.6
331,373,1024.1
331,379,1018.1
331,380,2311.0
331,391,1152.1
331,392,855.4
331,393,1007.0
331,394,1113.6
331,399,1019.7
331,401,2389.4
331,402,2231.9
331,409,2409.2
331,411,4044.2
331,419,3899.1
331,421,473.4
331,422,750.8
331,423,403.5
331,429,575.2
331,441,170.3
331,451,1350.7
331,452,1328.5
331,459,1309.1
331,460,2308.7
331,471,1796.8
331,472,1535.9
331,473,1329.6
331,479,1671.8
331,481,2725.7
331,482,2485.6
331,483,2924.3
331,484,2498.0
331,485,3256.8
331,486,2606.2
331,487,3029.4
331,488,2855.0
331,489,2787.8
331,491,3386.8
331,499,3363.1
331,500,141.2
331,511,813.0
331,512,804.7
331,513,722.2
331,519,945.2
331,531,3934.4
331,532,3979.2
331,539,3781.0
331,540,919.7
331,551,1351.0
331,559,1490.5
331,560,2917.0
339,11,1748.1
339,12,2058.4
339,19,1797.6
339,20,5298.2
339,41,3678.2
339,42,3714.4
339,49,3554.8
339,50,2045.9
339,61,3968.6
339,62,4104.9
339,63,4063.5
339,64,4233.7
339,65,4092.0
339,69,4080.3
339,81,2767.9
339,89,2878.0
339,91,263.0
339,92,306.2
339,99,265.6
339,101,615.4
339,109,664.7
339,111,720.5
339,121,1777.9
339,122,2092.3
339,123,1904.5
339,124,2006.2
339,129,1901.2
339,131,1577.8
339,132,1575.2
339,139,1641.4
339,151,8098.2
339,159,8041.8
339,160,3399.2
339,171,1380.1
339,172,1619.8
339,179,1527.1
339,181,1301.1
339,182,1289.3
339,183,1156.5
339,189,1308.1
339,190,1788.6
339,201,2028.1
339,202,2269.4
339,209,2332.2
339,211,1346.1
339,212,1212.0
339,219,1362.3
339,221,2269.7
339,222,2458.8
339,223,2233.3
339,229,2293.4
339,230,240.7
339,241,660.8
339,242,720.5
339,249,720.3
339,251,207.4
339,259,203.7
339,261,962.2
339,262,1161.8
339,269,1137.2
339,271,1748.3
339,279,1791.9
339,280,2002.6
339,291,1955.4
339,292,1708.5
339,299,1847.7
339,300,2959.3
339,311,2043.7
339,319,2320.7
339,321,3771.0
339,329,3727.5
339,331,93.2
339,339,0.0
339,341,448.0
339,342,564.6
339,350,3133.3
339,361,215.5
339,362,591.0
339,363,341.2
339,364,485.5
339,369,316.1
339,371,1234.8
339,372,1132.6
339,373,1086.5
339,379,1088.2
339,380,2263.5
339,391,1169.1
339,392,860.7
339,393,1022.5
339,394,1124.5
339,399,1023.4
339,401,2395.5
339,402,2237.6
339,409,2414.3
339,411,3997.2
339,419,3856.1
339,421,529.7
339,422,773.6
339,423,451.9
339,429,601.9
339,441,262.3
339,451,1416.9
339,452,1379.9
339,459,1370.8
339,460,2273.6
339,471,1820.6
339,472,1565.0
339,473,1368.4
339,479,1696.3
339,481,2748.5
339,482,2516.7
339,483,2954.7
339,484,2514.4
339,485,3261.7
339,486,2635.1
339,487,3055.5
339,488,2878.2
339,489,2802.6
339,491,3356.9
339,499,3340.4
339,500,82.3
339,511,875.1
339,512,875.2
339,513,774.8
339,519,995.5
339,531,3881.9
339,532,3930.0
339,539,3729.3
339,540,956.0
339,551,1329.8
339,559,1456.4
339,560,2883.5
341,11,1339.0
341,12,1635.9
341,19,1383.7
341,20,5476.2
341,41,3422.7
341,42,3445.0
341,49,3314.3
341,50,1699.1
341,61,3747.8
341,62,3950.9
341,63,3828.2
341,64,4070.1
341,65,3909.9
341,69,3891.3
341,81,2568.6
341,89,2667.1
341,91,206.1
341,92,150.2
341,99,235.2
341,101,167.7
341,109,219.1
341,111,283.7
341,121,1330.0
341,122,1648.5
341,123,1457.0
341,124,1558.2
341,129,1458.8
341,131,1153.2
341,132,1128.7
341,139,1202.5
341,151,7958.3
341,159,7879.7
341,160,3299.1
341,171,1165.7
341,172,1328.0
341,179,1260.3
341,181,1068.2
341,182,993.3
341,183,906.6
341,189,1014.2
341,190,1599.2
341,201,1769.7
341,202,1997.6
341,209,2085.1
341,211,1e3
341,212,873.6
341,219,999.2
341,221,1866.2
341,222,2064.1
341,223,1817.2
341,229,1903.3
341,230,678.8
341,241,224.4
341,242,284.6
341,249,272.4
341,251,336.5
341,259,245.2
341,261,775.6
341,262,992.4
341,269,1065.8
341,271,1643.3
341,279,1726.5
341,280,1607.9
341,291,1698.2
341,292,1416.9
341,299,1560.4
341,300,2894.9
341,311,1842.9
341,319,2136.7
341,321,3581.9
341,329,3571.4
341,331,383.9
341,339,448.0
341,341,0.0
341,342,118.7
341,350,2862.6
341,361,272.2
341,362,432.3
341,363,110.8
341,364,382.2
341,369,317.3
341,371,797.8
341,372,695.4
341,373,640.4
341,379,640.9
341,380,2209.1
341,391,842.8
341,392,603.1
341,393,708.4
341,394,824.4
341,399,759.7
341,401,2089.8
341,402,1934.7
341,409,2112.1
341,411,3922.9
341,419,3760.8
341,421,99.3
341,422,448.4
341,423,89.7
341,429,286.6
341,441,275.6
341,451,969.1
341,452,948.2
341,459,925.4
341,460,2151.9
341,471,1458.1
341,472,1188.4
341,473,965.7
341,479,1332.7
341,481,2383.6
341,482,2128.6
341,483,2567.6
341,484,2171.5
341,485,2955.2
341,486,2252.7
341,487,2680.0
341,488,2511.8
341,489,2463.5
341,491,3197.4
341,499,3147.3
341,500,419.6
341,511,429.1
341,512,428.7
341,513,344.6
341,519,567.8
341,531,3839.1
341,532,3867.9
341,539,3683.1
341,540,567.9
341,551,1164.2
341,559,1350.4
341,560,2746.1
342,11,1250.1
342,12,1538.8
342,19,1292.1
342,20,5548.6
342,41,3384.0
342,42,3401.7
342,49,3280.5
342,50,1635.4
342,61,3719.0
342,62,3941.4
342,63,3794.8
342,64,4057.5
342,65,3892.3
342,69,3871.8
342,81,2550.3
342,89,2644.8
342,91,313.4
342,92,261.0
342,99,334.4
342,101,62.2
342,109,100.5
342,111,194.8
342,121,1215.0
342,122,1530.0
342,123,1340.0
342,124,1442.4
342,129,1349.7
342,131,1056.8
342,132,1016.2
342,139,1096.7
342,151,7947.5
342,159,7862.7
342,160,3306.6
342,171,1156.6
342,172,1288.9
342,179,1231.4
342,181,1055.1
342,182,958.7
342,183,892.0
342,189,980.0
342,190,1591.2
342,201,1737.5
342,202,1959.2
342,209,2054.4
342,211,944.4
342,212,824.3
342,219,936.0
342,221,1777.7
342,222,1979.0
342,223,1723.0
342,229,1820.7
342,230,791.8
342,241,143.8
342,242,197.0
342,249,156.9
342,251,436.0
342,259,361.0
342,261,788.4
342,262,1002.3
342,269,1101.7
342,271,1659.6
342,279,1752.7
342,280,1524.5
342,291,1667.2
342,292,1376.7
342,299,1520.1
342,300,2913.5
342,311,1828.8
342,319,2125.5
342,321,3563.0
342,329,3562.2
342,331,496.3
342,339,564.6
342,341,118.7
342,342,0.0
342,350,2820.6
342,361,390.0
342,362,481.9
342,363,223.8
342,364,454.9
342,369,422.1
342,371,695.2
342,372,593.5
342,373,529.5
342,379,523.6
342,380,2234.0
342,391,799.7
342,392,600.3
342,393,675.8
342,394,793.1
342,399,745.6
342,401,2039.0
342,402,1885.9
342,409,2062.5
342,411,3935.6
342,419,3768.2
342,421,94.2
342,422,428.6
342,423,166.7
342,429,298.7
342,441,369.4
342,451,854.4
342,452,848.4
342,459,814.4
342,460,2158.9
342,471,1389.7
342,472,1116.4
342,473,883.1
342,479,1265.0
342,481,2309.8
342,482,2046.2
342,483,2484.4
342,484,2106.8
342,485,2900.9
342,486,2172.2
342,487,2601.3
342,488,2436.9
342,489,2399.2
342,491,3188.4
342,499,3128.5
342,500,538.3
342,511,320.1
342,512,310.7
342,513,259.1
342,519,475.7
342,531,3860.4
342,532,3884.1
342,539,3703.9
342,540,503.4
342,551,1170.7
342,559,1370.7
342,560,2745.2
350,11,1794.0
350,12,1752.7
350,19,1799.2
350,20,4531.0
350,41,568.7
350,42,582.8
350,49,504.7
350,50,1253.1
350,61,963.7
350,62,1423.7
350,63,999.6
350,64,1476.2
350,65,1257.6
350,69,1212.3
350,81,609.9
350,89,495.7
350,91,3030.7
350,92,2978.7
350,99,3072.6
350,101,2763.8
350,109,2781.5
350,111,2636.3
350,121,2337.3
350,122,2599.8
350,123,2426.0
350,124,2350.7
350,129,2104.5
350,131,2009.7
350,132,2305.8
350,139,2127.0
350,151,5242.1
350,159,5115.8
350,160,1326.7
350,171,1756.9
350,172,1534.6
350,179,1610.8
350,181,1832.2
350,182,1869.9
350,183,1979.9
350,189,1849.2
350,190,1389.7
350,201,1105.2
350,202,866.8
350,209,807.7
350,211,1881.7
350,212,1996.5
350,219,1903.2
350,221,1468.9
350,222,1306.3
350,223,1613.5
350,229,1338.0
350,230,3344.9
350,241,2678.1
350,242,2633.1
350,249,2728.2
350,251,3158.1
350,259,3016.9
350,261,2172.7
350,262,1986.4
350,269,2096.1
350,271,1589.2
350,279,1671.8
350,280,1537.8
350,291,1177.9
350,292,1445.7
350,299,1302.2
350,300,1430.4
350,311,1143.1
350,319,956.5
350,321,957.1
350,329,1130.2
350,331,3137.6
350,339,3133.3
350,341,2862.6
350,342,2820.6
350,350,0.0
350,361,2936.7
350,362,2543.2
350,363,2945.2
350,364,2648.0
350,369,2818.3
350,371,2308.0
350,372,2369.0
350,373,2489.4
350,379,2601.5
350,380,1520.1
350,391,2021.7
350,392,2284.4
350,393,2154.4
350,394,2039.3
350,399,2119.9
350,401,799.8
350,402,942.0
350,409,772.0
350,411,1842.1
350,419,1611.2
350,421,2768.3
350,422,2415.9
350,423,2791.6
350,429,2588.1
350,441,3117.4
350,451,2417.3
350,452,2181.0
350,459,2349.6
350,460,1219.8
350,471,1502.9
350,472,1767.2
350,473,2024.5
350,479,1611.3
350,481,919.0
350,482,1219.8
350,483,1115.8
350,484,870.9
350,485,326.5
350,486,1123.0
350,487,980.3
350,488,899.3
350,489,676.1
350,491,898.7
350,499,655.2
350,500,3053.9
350,511,2595.5
350,512,2691.4
350,513,2575.1
350,519,2405.3
350,531,1975.2
350,532,1878.1
350,539,1860.6
350,540,2322.6
350,551,1832.9
350,559,1799.9
350,560,959.5
361,11,1533.7
361,12,1845.9
361,19,1583.8
361,20,5284.2
361,41,3486.1
361,42,3518.8
361,49,3366.6
361,50,1833.4
361,61,3786.6
361,62,3944.4
361,63,3877.4
361,64,4070.1
361,65,3922.1
361,69,3908.2
361,81,2590.3
361,89,2697.1
361,91,175.6
361,92,175.6
361,99,212.8
361,101,430.8
361,109,489.4
361,111,520.4
361,121,1585.4
361,122,1915.8
361,123,1718.0
361,124,1815.5
361,129,1698.2
361,131,1366.5
361,132,1378.5
361,139,1436.0
361,151,7946.0
361,159,7881.7
361,160,3256.8
361,171,1191.4
361,172,1414.8
361,179,1326.8
361,181,1106.9
361,182,1081.9
361,183,956.8
361,189,1101.2
361,190,1610.0
361,201,1832.0
361,202,2070.9
361,209,2139.9
361,211,1132.4
361,212,998.6
361,219,1147.3
361,221,2054.6
361,222,2243.4
361,223,2019.5
361,229,2077.9
361,230,455.5
361,241,462.1
361,242,519.9
361,249,537.6
361,251,247.9
361,259,110.2
361,261,774.7
361,262,983.0
361,269,991.0
361,271,1597.3
361,279,1656.1
361,280,1787.2
361,291,1759.3
361,292,1504.0
361,299,1644.5
361,300,2829.5
361,311,1863.1
361,319,2146.4
361,321,3598.5
361,329,3565.7
361,331,200.9
361,339,215.5
361,341,272.2
361,342,390.0
361,350,2936.7
361,361,0.0
361,362,396.2
361,363,190.8
361,364,296.5
361,369,131.8
361,371,1029.6
361,372,928.0
361,373,891.0
361,379,905.4
361,380,2134.9
361,391,956.7
361,392,655.2
361,393,810.7
361,394,915.3
361,399,819.4
361,401,2190.0
361,402,2032.3
361,409,2209.5
361,411,3865.7
361,419,3716.3
361,421,334.8
361,422,558.9
361,423,249.9
361,429,386.4
361,441,245.6
361,451,1225.1
361,452,1171.5
361,459,1172.7
361,460,2119.8
361,471,1606.2
361,472,1349.7
361,473,1153.8
361,479,1481.7
361,481,2534.5
361,482,2301.3
361,483,2739.3
361,484,2302.8
361,485,3057.2
361,486,2419.9
361,487,2840.7
361,488,2664.2
361,489,2591.8
361,491,3193.3
361,499,3165.9
361,500,159.5
361,511,681.0
361,512,696.0
361,513,570.4
361,519,787.5
361,531,3762.8
361,532,3803.3
361,539,3608.6
361,540,741.2
361,551,1154.5
361,559,1302.3
361,560,2726.3
362,11,1242.3
362,12,1569.9
362,19,1298.8
362,20,5069.9
362,41,3090.8
362,42,3124.8
362,49,2970.5
362,50,1471.4
362,61,3390.5
362,62,3556.8
362,63,3481.2
362,64,3680.6
362,65,3529.6
362,69,3514.7
362,81,2195.4
362,89,2301.4
362,91,521.9
362,92,482.1
362,99,566.3
362,101,469.5
362,109,535.5
362,111,451.5
362,121,1426.3
362,122,1804.5
362,123,1577.4
362,124,1656.0
362,129,1486.6
362,131,1112.1
362,132,1209.0
362,139,1219.8
362,151,7561.6
362,159,7492.8
362,160,2883.8
362,171,795.1
362,172,1030.6
362,179,936.0
362,181,711.7
362,182,704.3
362,183,565.5
362,189,722.1
362,190,1215.6
362,201,1438.0
362,202,1678.6
362,209,1744.4
362,211,784.7
362,212,650.9
362,219,814.2
362,221,1743.0
362,222,1918.1
362,223,1727.7
362,229,1749.5
362,230,813.7
362,241,424.9
362,242,448.1
362,249,541.0
362,251,633.6
362,259,488.2
362,261,379.0
362,262,590.3
362,269,634.6
362,271,1223.3
362,279,1298.3
362,280,1468.9
362,291,1365.3
362,292,1118.9
362,299,1257.2
362,300,2470.0
362,311,1467.8
362,319,1753.0
362,321,3204.9
362,329,3177.6
362,331,596.5
362,339,591.0
362,341,432.3
362,342,481.9
362,350,2543.2
362,361,396.2
362,362,0.0
362,363,460.8
362,364,106.3
362,369,275.2
362,371,836.8
362,372,748.4
362,373,765.0
362,379,831.9
362,380,1780.9
362,391,601.8
362,392,277.4
362,393,456.5
362,394,545.2
362,399,435.3
362,401,1806.1
362,402,1648.0
362,409,1824.3
362,411,3501.7
362,419,3344.8
362,421,388.1
362,422,264.9
362,423,342.7
362,429,205.1
362,441,609.3
362,451,1085.8
362,452,948.2
362,459,1008.6
362,460,1740.1
362,471,1258.9
362,472,1022.2
362,473,870.2
362,479,1137.9
362,481,2179.3
362,482,1968.1
362,483,2401.6
362,484,1934.8
362,485,2671.4
362,486,2080.0
362,487,2491.9
362,488,2309.3
362,489,2220.3
362,491,2804.5
362,499,2771.8
362,500,513.4
362,511,597.2
362,512,670.2
362,513,457.4
362,519,601.6
362,531,3411.7
362,532,3444.0
362,539,3256.1
362,540,483.1
362,551,762.9
362,559,928.4
362,560,2342.4
363,11,1446.7
363,12,1745.6
363,19,1492.2
363,20,5454.9
363,41,3502.7
363,42,3527.9
363,49,3390.9
363,50,1795.8
363,61,3820.6
363,62,4009.0
363,63,3904.2
363,64,4130.5
363,65,3974.3
363,69,3957.2
363,81,2634.9
363,89,2736.2
363,91,96.6
363,92,39.7
363,99,131.1
363,101,277.5
363,109,323.6
363,111,394.0
363,121,1438.6
363,122,1751.5
363,123,1563.7
363,124,1666.2
363,129,1569.4
363,131,1263.0
363,132,1238.6
363,139,1313.4
363,151,8015.8
363,159,7942.1
363,160,3343.9
363,171,1229.5
363,172,1411.4
363,179,1337.5
363,181,1135.6
363,182,1075.6
363,183,976.4
363,189,1096.2
363,190,1659.9
363,201,1847.3
363,202,2078.8
363,209,2161.1
363,211,1094.3
363,212,965.3
363,219,1097.3
363,221,1973.5
363,222,2170.1
363,223,1926.3
363,229,2008.4
363,230,568.8
363,241,334.3
363,242,394.7
363,249,380.3
363,251,229.6
363,259,137.6
363,261,826.7
363,262,1042.9
363,269,1092.4
363,271,1683.9
363,279,1758.0
363,280,1713.6
363,291,1775.3
363,292,1500.7
363,299,1643.8
363,300,2930.5
363,311,1907.4
363,319,2198.4
363,321,3647.5
363,329,3629.5
363,331,273.5
363,339,341.2
363,341,110.8
363,342,223.8
363,350,2945.2
363,361,190.8
363,362,460.8
363,363,0.0
363,364,387.9
363,369,276.0
363,371,908.6
363,372,806.2
363,373,750.6
363,379,747.2
363,380,2240.3
363,391,931.2
363,392,669.4
363,393,792.3
363,394,906.1
363,399,831.0
363,401,2178.6
363,402,2022.6
363,409,2200.2
363,411,3962.5
363,419,3805.1
363,421,205.4
363,422,530.1
363,423,154.5
363,429,357.3
363,441,174.7
363,451,1077.9
363,452,1058.6
363,459,1035.6
363,460,2199.0
363,471,1557.4
363,472,1290.0
363,473,1071.8
363,479,1432.0
363,481,2484.7
363,482,2233.6
363,483,2672.6
363,484,2268.1
363,485,3045.4
363,486,2356.8
363,487,2783.2
363,488,2613.2
363,489,2559.7
363,491,3255.8
363,499,3213.2
363,500,321.3
363,511,539.5
363,512,534.1
363,513,453.9
363,519,677.3
363,531,3871.2
363,532,3904.6
363,539,3715.7
363,540,669.1
363,551,1215.8
363,559,1389.1
363,560,2798.5
364,11,1334.5
364,12,1659.8
364,19,1389.9
364,20,5096.2
364,41,3194.3
364,42,3229.3
364,49,3072.9
364,50,1576.4
364,61,3491.0
364,62,3649.2
364,63,3582.9
364,64,3774.4
364,65,3625.7
364,69,3611.7
364,81,2293.9
364,89,2401.2
364,91,436.5
364,92,403.1
364,99,480.5
364,101,456.4
364,109,525.1
364,111,469.0
364,121,1488.5
364,122,1856.7
364,123,1635.8
364,124,1719.4
364,129,1561.7
364,131,1195.5
364,132,1272.4
364,139,1294.7
364,151,7652.2
364,159,7586.2
364,160,2967.9
364,171,897.2
364,172,1136.9
364,179,1041.8
364,181,815.9
364,182,810.3
364,183,671.4
364,189,828.2
364,190,1313.6
364,201,1542.7
364,202,1783.9
364,209,1848.0
364,211,886.6
364,212,752.4
364,219,913.5
364,221,1840.3
364,222,2018.0
364,223,1821.2
364,229,1849.8
364,230,707.3
364,241,430.5
364,242,466.2
364,249,543.0
364,251,539.7
364,259,394.7
364,261,479.5
364,262,686.5
364,269,707.3
364,271,1307.1
364,279,1373.9
364,280,1567.1
364,291,1470.0
364,292,1225.2
364,299,1363.4
364,300,2547.4
364,311,1567.0
364,319,1849.9
364,321,3302.0
364,329,3270.4
364,331,494.8
364,339,485.5
364,341,382.2
364,342,454.9
364,350,2648.0
364,361,296.5
364,362,106.3
364,363,387.9
364,364,0.0
364,369,170.7
364,371,902.5
364,372,809.1
364,373,811.4
364,379,865.5
364,380,1855.3
364,391,704.5
364,392,382.5
364,393,558.2
364,394,650.1
364,399,541.6
364,401,1912.4
364,402,1754.3
364,409,1930.5
364,411,3581.6
364,419,3428.3
364,421,361.9
364,422,344.5
364,423,296.9
364,429,230.4
364,441,521.8
364,451,1140.4
364,452,1022.9
364,459,1068.8
364,460,1827.4
364,471,1361.7
364,472,1121.1
364,473,959.0
364,479,1240.0
364,481,2283.7
364,482,2069.4
364,483,2503.8
364,484,2040.5
364,485,2777.6
364,486,2182.4
364,487,2595.7
364,488,2413.8
364,489,2326.3
364,491,2897.7
364,499,2869.4
364,500,407.4
364,511,627.0
364,512,686.2
364,513,488.9
364,519,660.8
364,531,3485.8
364,532,3521.7
364,539,3330.7
364,540,559.9
364,551,858.0
364,559,1011.7
364,560,2432.4
369,11,1465.3
369,12,1784.7
369,19,1518.1
369,20,5178.9
369,41,3365.0
369,42,3399.7
369,49,3243.5
369,50,1735.3
369,61,3660.9
369,62,3813.8
369,63,3753.4
369,64,3940.0
369,65,3793.1
369,69,3779.6
369,81,2463.0
369,89,2570.9
369,91,294.8
369,92,276.9
369,99,336.1
369,101,446.7
369,109,512.9
369,111,505.7
369,121,1565.3
369,122,1913.9
369,123,1705.1
369,124,1796.5
369,129,1660.2
369,131,1311.0
369,132,1353.1
369,139,1394.8
369,151,7814.6
369,159,7751.2
369,160,3125.0
369,171,1067.8
369,172,1303.9
369,179,1211.0
369,181,986.4
369,182,974.4
369,183,840.4
369,189,992.9
369,190,1482.7
369,201,1713.0
369,202,1953.8
369,209,2018.6
369,211,1039.2
369,212,904.6
369,219,1060.3
369,221,1979.7
369,222,2163.0
369,223,1952.6
369,229,1995.8
369,230,544.1
369,241,453.3
369,242,504.2
369,249,549.3
369,251,379.7
369,259,238.9
369,261,650.0
369,262,855.2
369,269,859.2
369,271,1465.6
369,279,1524.5
369,280,1708.9
369,291,1640.3
369,292,1392.5
369,299,1531.6
369,300,2698.0
369,311,1736.5
369,319,2018.1
369,321,3470.0
369,329,3435.3
369,331,325.3
369,339,316.1
369,341,317.3
369,342,422.1
369,350,2818.3
369,361,131.8
369,362,275.2
369,363,276.0
369,364,170.7
369,369,0.0
369,371,992.1
369,372,893.1
369,373,873.3
369,379,905.5
369,380,2003.6
369,391,859.4
369,392,545.5
369,393,712.4
369,394,811.0
369,399,707.6
369,401,2079.6
369,402,1921.6
369,409,2098.2
369,411,3734.1
369,419,3584.5
369,421,343.8
369,422,474.6
369,423,257.6
369,429,317.2
369,441,372.9
369,451,1208.4
369,452,1125.4
369,459,1147.0
369,460,1988.3
369,471,1514.8
369,472,1266.0
369,473,1085.9
369,479,1391.5
369,481,2440.5
369,482,2217.4
369,483,2653.9
369,484,2202.0
369,485,2945.6
369,486,2333.2
369,487,2750.1
369,488,2570.5
369,489,2489.2
369,491,3063.1
369,499,3037.8
369,500,240.3
369,511,670.7
369,512,705.7
369,513,544.4
369,519,747.1
369,531,3632.0
369,532,3671.9
369,539,3477.6
369,540,675.5
369,551,1025.9
369,559,1170.7
369,560,2595.2
371,11,581.2
371,12,846.5
371,19,613.3
371,20,5644.8
371,41,2876.4
371,42,2873.5
371,49,2797.8
371,50,1060.2
371,61,3252.8
371,62,3567.3
371,63,3305.9
371,64,3666.1
371,65,3478.1
371,69,3448.1
371,81,2164.4
371,89,2234.5
371,91,1003.6
371,92,948.0
371,99,1028.6
371,101,635.0
371,109,608.7
371,111,515.6
371,121,589.9
371,122,980.3
371,123,744.0
371,124,819.1
371,129,669.1
371,131,369.2
371,132,372.4
371,139,406.6
